sentence_id;sentence;dataset
1655;A lady is getting ready for a banquet.;snli
1656;A young man in a green long-sleeved shirt and tie playing a saxophone.;snli
1657;the young man is wearing a black t-shirt modeled after a tuxedo;snli
1658;Three men and one woman in a band on a stage.;snli
1659;The blond boy is playing the saxophone for a band.;snli
1660;A boy is playing in the school band on stage.;snli
1661;Young man in a school band who has center stage and is doing his best.;snli
1662;A young band is competing in a talent show.;snli
1663;A group of men are working in a play.;snli
1664;A woman in a blue dress sings while her bandmates play instruments.;snli
1665;Some people are playing instruments for a school holiday concert.;snli
1666;The singing woman is wearing a green dress.;snli
1667;A band with four members, one female, plays for a small audience.;snli
1668;A musical quintet are performing at a festival.;snli
1669;A musical quintet are performing their favorite song at a festival.;snli
1670;A 5-person band is performing on a stage inside a tent.;snli
1671;A solo performer sits alone on the stage.;snli
1672;A band performs a musical number on stage.;snli
1673;A large woman in a blue jacket is looking irritated.;snli
1674;a heavy set woman wearing a jacket is not happy.;snli
1675;a slim woman is enjoying her blue jacket.;snli
1676;Two men in wheelchairs crash and they reach for the ball.;snli
1677;A boogie boarder surfs on a man made wave.;snli
1678;There is a person with a boogie board.;snli
1679;The person with the boogie board is walking home on the sidewalk.;snli
1680;A bride and groom dance surrounded by people at the reception.;snli
1681;Two people in love are in the middle of a huge crowd.;snli
1682;Two complete strangers are the only ones in the room.;snli
1683;A married couple is in the proximity of other humans.;snli
1684;A young blond woman in a blue top sits at a green table studying;snli
1685;The young women is outside at a red table.;snli
1686;A referee is speaking to some players on a field.;snli
1687;Man and woman discussing a topic while sitting in chairs, a water bottle sitting on the table.;snli
1688;Two teams compete in a game of football and are hurrying to catch the ball midair.;snli
1689;Players from two teams tangle together in pursuit of a flying rugby ball.;snli
1690;Black and White Team rugby players are struggling over the ball in front of a white wall that has blue writing.;snli
1691;The rugby players forgot to bring their ball today.;snli
1692;The words on the wall are wrote in blue.;snli
1693;A team of men are playing a game in which several of them are jumping to reach the ball.;snli
1694;A group of rugby players are struggling over the ball.;snli
1695;A group of basketball players rest on the sidelines.;snli
1696;A group of rugby players fight for a ball in the final minutes of a game.;snli
1697;A boy is hugging a smaller boy from behind.;snli
1698;Two young boys wearing jerseys are washing their hands in the bathroom.;snli
1699;A couple of young boys are washing their hands.;snli
1700;A couple of kids are covered in dirt.;snli
1701;A couple of kids are running down a hall.;snli
1702;Asian women in traditional garb are walking in a parade.;snli
1703;A man in green shorts and a brown shirt and sunglasses takes a picture.;snli
1704;The sun is behind the subject of the man taking the picture.;snli
1705;The man taking the picture is wearing shorts and sunglasses.;snli
1706;A man in purple shorts takes a picture.;snli
1707;A group of people sitting at an outdoor table eating food and drinking alcoholic beverages.;snli
1708;The people are inside at the dining room table.;snli
1709;A man and a woman are standing in front of a building with some graffiti on it.;snli
1710;A woman and man are standing in front of a building.;snli
1711;A couple is painting graffiti on the side of a building.;snli
1712;A single man is alone in a boat on the ocean.;snli
1713;A young girl and a young guy are outside on a street facing each other.;snli
1714;The man is asking his girlfriend to marry him.;snli
1715;Two people are sitting in the movie theater.;snli
1716;A woman in a black jacket is talking to a man who's wearing white sneakers next to a yellow building.;snli
1717;"Two people stand in front of a building with graffiti that reads ""Boss Life"".";snli
1718;The building was burnt down due to arson.;snli
1719;A group of adults in casual dress sit down to eat a barbecued meal.;snli
1720;Two people are facing each other on the corner of a street.;snli
1721;The two people are standing back to back.;snli
1722;A woman in red sips a drink as she looks at the people below her.;snli
1723;A woman in black sips a drink as she looks at the dogs below her.;snli
1724;A woman in red sips a drink as she looks at the people below her in the street.;snli
1725;Many people wearing red and white are walking in the street as another lady, wearing a red blouse, watches from above holding a drink.;snli
1726;A view of a city street where many people wearing white and red are walking.;snli
1727;There is a view of a city street with some people wearing white and red walking.;snli
1728;There is a view of a city street with many people wearing white and red while walking.;snli
1729;There is no view of the city street with some people wearing black and yellow while walking.;snli
1730;Two elderly people sing in microphones while playing instruments.;snli
1731;The couple sing harmoniously as the woman plucks her glittery banjo, it's sparkle standing out in the crowd.;snli
1732;The man and woman singing due play their instruments, although the woman's instrument is blocked by something.;snli
1733;The couple sing and play together nicely, even if the man's brown hat is blocking the woman's instrument.;snli
1734;A young woman sips a drink on a balcony during a Bull run.;snli
1735;The woman ate a candy bar on the balcony.;snli
1736;The woman sat on the balcony and watched the Bull run.;snli
1737;A couple of old people playing instruments and singing.;snli
1738;the old people are on their death beds watching tv;snli
1739;Several people are standing in a fenced in area.;snli
1740;There are some people standing around whilst fenced in.;snli
1741;There are eight people surrounded by a fence.;snli
1742;A few people are sitting down in a fenced area.;snli
1743;A winter landscape with four people walking in the snow.;snli
1744;A winter scene with four people walking to a party.;snli
1745;A winter landscape with people dressed in swimsuits.;snli
1746;A pit bull and a golden retriever take the short cut home.;snli
1747;The dogs are walking to the water in the desert.;snli
1748;Two dogs are walking away from the camera through shrubs and grass.;snli
1749;A man holds onto a tether as he waterskis splashing water every direction!;snli
1750;A couple of mutts are chasing a squirrel.;snli
1751;A young Indian girl in a blue dress is pointing and smiling at the camera.;snli
1752;Girls wearing a blue dress holding a thin, long, blue fabric while one girl is smiling and pointing to the camera.;snli
1753;Girls wearing blue dresses play with a piece of fabric and pose for a picture.;snli
1754;There is a smiling girl pointing to the camera.;snli
1755;A man holding fabric while a girl is smiling and pointing to the camera.;snli
1756;a number of girls dressed in blue, one of whom smiles;snli
1757;A lady holds fabric while another woman points at the camera.;snli
1758;A girl smiles and points at a picture.;snli
1759;Girls in swimsuits get ready to dive into an empty pool.;snli
1760;two woman pose for a picture, and one of them is holding fabric.;snli
1761;A dog watches a frisbee pass over his head and yawns.;snli
1762;A dog catches a frisbee in the park.;snli
1763;Girls in blue dresses are holding large blue cloths.;snli
1764;A group of girls using cloths to wash a car.;snli
1765;A group of girls in blue holding cloths.;snli
1766;A man wearing swim goggles is doing the crawl in a lane in a swimming pool.;snli
1767;Two Indian people are dancing at a wedding with flower petals all over the floor.;snli
1768;Two Indian people people dancing at a wedding.;snli
1769;The boys draw in the sand with sticks.;snli
1770;The teenagers try to out draw each other on the beach.;snli
1771;A girl wearing a blue dress is sliding down a tube slide.;snli
1772;A girl wearing a red dress is playing on the monkey bars.;snli
1773;A girl wearing a blue dress is playing at a playground.;snli
1774;A girl wearing a blue dress is playing at a playground with friends.;snli
1775;The swimmer is coming up from the water.;snli
1776;A bearded man wears a red bandanna and a leather jacket over a teeshirt with an American flag on it.;snli
1777;A bearded man is wearing an America-themed shirt.;snli
1778;A swimmer's hand is taken as he gets out of the water.;snli
1779;The swimmer is diving deep into the ocean.;snli
1780;The swimmer is getting out of the water.;snli
1781;A swimmer exits the water after a competition.;snli
1782;The child wearing the green shirt is on the beach talking with some people.;snli
1783;Four people in sunhats are sitting and talking together on the sand of the ocean shore.;snli
1784;Three people without hats are sitting on the beach.;snli
1785;Three guys sitting on a sandy beach near the water and one is talking to the two little girls.;snli
1786;The guys sat on the beach near the water.;snli
1787;The guys sat on the beach near the water watching the sunset.;snli
1788;A small group of adults and children are wearing hats and shorts on the sandy beach near the blue water.;snli
1789;A small group of adults and children are not wearing hats;snli
1790;A small group of adults and children are wearing hats;snli
1791;A small group of adults and children are joyously wearing hats;snli
1792;Four people with hats are relaxing at the coast.;snli
1793;Some people are having a large party on the coast.;snli
1794;A man wearing a beret walks down the street and smiles.;snli
1795;Two people are outside walking through the snow.;snli
1796;People sitting on black chairs on a bus.;snli
1797;A woman who has just finished her dance performance3.;snli
1798;A woman just finished dancing for a massive audience.;snli
1799;A young woman is drawing with a Sharpie marker.;snli
1800;A young girl is drawing using a Sharpie marker;snli
1801;Three art students are walking in the art classroom and exchanging their paint brushes;snli
1802;A young women is drawing in art class.;snli
1803;An art student is performing a sketch of the field in Sharpie marker;snli
1804;A man is drawing with a colored pencil.;snli
1805;A woman is drawing at a table with a blue permanent marker.;snli
1806;A woman is drawing a dinosaur at a table with a blue permanent marker.;snli
1807;A woman is writing on a wall with a colored pencil.;snli
1808;A young woman draws lines on a tile with a permanent marker.;snli
1809;The carpenter draws lines on the wooden board.;snli
1810;The artist makes a quick sketch on the tile.;snli
1811;A woman with strawberry blond-hair decorates a tile in yellow and black.;snli
1812;A woman is painting a tile at a picnic table.;snli
1813;An art student uses a blue Sharpie to create a pattern on thick, white poster board.;snli
1814;A student draws a chevron pattern on poster board.;snli
1815;A military man walks in front of a procession of people during a parade.;snli
1816;Barefooted, someone appears to be looking in a bathroom mirror.;snli
1817;A person appears to be looking in a mirror.;snli
1818;A person in a black shirt is looking in a mirror.;snli
1819;A woman is looking down into a pool of tears preparing to dive into them.;snli
1820;A biker pops a wheelie along side the colorful wall.;snli
1821;A person is riding a bike near a wall.;snli
1822;A biker does a trick with other bikers.;snli
1823;A person is walking their bike by a wall.;snli
1824;A woman in a yellow shirts walks through a park with her dog not far behind.;snli
1825;The man is running away from the cat;snli
1826;The woman is trying to out-walk her dog;snli
1827;A man on a small bicycle performing a trick on a wall covered with graffiti.;snli
1828;A man is riding a bicycle up a graffiti covered wall.;snli
1829;A man is performing a trick on a bicycle to a small crowd.;snli
1830;A man is riding a bicycle down a country road.;snli
1831;someone hitting a ball during the championship baseball game;snli
1832;A trials biker doing a stunt on a graffiti-filled wall.;snli
1833;A bmx rider does a trick against a graffiti covered wall.;snli
1834;The bmx rider has been riding his entire life.;snli
1835;The bike rider is sitting on a chair.;snli
1836;Two men, both wearing green cycling clothes and helmets, are riding bicycles.;snli
1837;Two guys eat hamburgers in front of TV.;snli
1838;A lady in a purple shirt is painting a picture of a person on a curved wall.;snli
1839;A naked lady painting stick figures with her feces.;snli
1840;A lady painting a picture of a famous person.;snli
1841;A woman with a purple shirt painting another woman on a wall.;snli
1842;A woman who is wearing a purple shirt is painting another woman who has purple on as well.;snli
1843;A man is dancing at a party while a woman is on the wall.;snli
1844;A woman who is wearing purple is painting another woman.;snli
1845;The woman was painting a portrait of herself.;snli
1846;Three young boys are dressed in hoodies facing the same way.;snli
1847;Three young boys are all in swimming trunks and no shirts.;snli
1848;A man and a woman conversing in a city.;snli
1849;A man and a woman eating at an outdoor table.;snli
1850;The man and woman eat here all the time.;snli
1851;The man and woman are on their phones.;snli
1852;A couple having lunch on a public lunch table.;snli
1853;Three boys in hooded sweatshirts standing and looking at camera.;snli
1854;A little girl smiling in a colorful knitted hat.;snli
1855;Little girl wearing a colorful hat while propped up on a cushion.;snli
1856;A little girl runs through the living room laughing;snli
1857;A child sits for her first birthday photos;snli
1858;A girl wearing a hat smiles with some people.;snli
1859;A girl rides a horse in a field.;snli
1860;A little girl is wearing a colorful hat, the same one that her father used to wear.;snli
1861;A girl is posing for a family portrait.;snli
1862;A child is posing on a pillow in a pretty hat.;snli
1863;A little girl is lying down, as she is very sick.;snli
1864;A little girl with a knit hat laying on a pillow propping her head up with her hands.;snli
1865;A girl is trying to take a nap.;snli
1866;A little girl in a pink, blue, orange and green hat with her hands on her face posing for the camera.;snli
1867;A little girl poses for a picture her mom is taking.;snli
1868;A little girl chases an ice cream truck.;snli
1869;Several people are moving away from a brightly colored tower.;snli
1870;There is a group of people near a tower.;snli
1871;Three young men wearing hooded sweatshirts are posing for a photo.;snli
1872;Asian Child in fancy hat posing for picture;snli
1873;A man looking at the scenery through binoculars.;snli
1874;A man is using a tool to improve his view.;snli
1875;The man does not like the scenery he is viewing.;snli
1876;A man photographs out off of the frozen land.;snli
1877;A guy is standing on an ice patch by the sea, looking through a telescope at sunset.;snli
1878;a man looks through a telescope by the sea;snli
1879;a man near the sea looks through a telescope;snli
1880;There are many people walking at Times Square in New York near a building with a Lion King poster in the window.;snli
1881;There are many people walking at Times Square.;snli
1882;People are walking next to a building that has a Cinderella poster in the window.;snli
1883;There are many people sitting at Times Square;snli
1884;People are walking next to the building where the Lion King is being performed.;snli
1885;There are many people happily walking at Times Square;snli
1886;Photographer taking pictures of of a birthday party.;snli
1887;A girl in a black shirt is looking to the side while sitting on a wooden bench.;snli
1888;A girl in a red shirt is eating some ice cream.;snli
1889;A girl in a black shirt and blue jeans is sitting on a wooden bench.;snli
1890;A young girl playing on a log swing.;snli
1891;a girl swings on a rotten log swing;snli
1892;A girl sitting on a bench amongst the grass;snli
1893;A girl is sitting on a bench outside;snli
1894;A woman sitting on a bench in a park on a cloudy day;snli
1895;There is a woman on a bench outside.;snli
1896;A woman holding a girl's wrist walking down the street.;snli
1897;Some people walking down the street holding hands escaping the rain.;snli
1898;Some people being lazy sitting on the curb.;snli
1899;A woman holding a little girls hand walking across a bridge.;snli
1900;A woman and a child are running on a bridge.;snli
1901;A girl is swinging on a piece of wood.;snli
1902;A girl with dark hair swings on a hanging log.;snli
1903;A man wearing a wedding band is pouring a white liquid into a cup of brown liquid.;snli
1904;the man is getting ready to drink his coffee while reading the paper;snli
1905;The baby is wearing a red shirt and walking in a plaza.;snli
1906;The baby is wearing a red shirt and walking with his parents.;snli
1907;Monks in red robes sell vegetables at a market.;snli
1908;A group of teenagers sitting in the hall at school.;snli
1909;A group of teenagers plays tennis at the park;snli
1910;A group of teenagers are playing cards in the hallway at school;snli
1911;A baby in jeans and a winter jacket sits on top of a blue slide.;snli
1912;A baby sitting on top of a slide;snli
1913;A woman in a flower shirt is working on a piece of pottery.;snli
1914;Two people climb a set of stairs onto a bridge.;snli
1915;two people climb a set of stairs onto a pirate ship.;snli
1916;two people are climbing stairs to jump off the bridge.;snli
1917;Man and woman walking up the stairs to an overpass.;snli
1918;A husband and wife are swimming in the ocean.;snli
1919;2 people walking up a set of stairs in the city.;snli
1920;People walking up stairs on their way home.;snli
1921;A man walking a dog and a young girl climb the stairs to a red bridge in a city.;snli
1922;A sad man walking a dog and a young girl climb the stairs to a red bridge in a city.;snli
1923;A person walking a dog and a young girl climb the stairs to a red bridge in a city.;snli
1924;A woman walking a dog and a young girl climb the stairs to a red bridge in a city.;snli
1925;A couple is walking up the stairs to a bridge in a downtown part of a city.;snli
1926;A child climbs steps by themselves next to a bridge.;snli
1927;A couple walks up steep steps to a large blue bridge.;snli
1928;A man sits down to adjust his uncomfortable green shoes.;snli
1929;A man wearing cutoff jeans and green sneakers sits with one leg crossed across the other one.;snli
1930;A man wearing cutoff shorts, a tank top, and green sneakers sitting in a garden with a beer.;snli
1931;A drunk man is drinking in a garden;snli
1932;a casually dressed man sits in the garden;snli
1933;An individual sits drinking a beer in a garden.;snli
1934;A man is trying to unwind from the workweek;snli
1935;A man is taking a break from weeding his garden.;snli
1936;The man is on a ladder hanging a sign.;snli
1937;a man jumps from earth to the moon;snli
1938;A woman is sitting and eating cake in a garden.;snli
1939;a beer is held by a man in casual attire;snli
1940;a casually dressed man sits and waits for his wife;snli
1941;A man in shorts in a lawn chair sits surrounded with plants in a backyard.;snli
1942;There's a guy in a chair out in the yard.;snli
1943;There's a guy sleeping in a chair in the yard.;snli
1944;A man in denim shorts and green shoes is sitting and relaxing in a lawn chair.;snli
1945;Woman with blue gloves and floral shirt handling a large ceramic bowl in a ceramic shop.;snli
1946;The woman is wearing a plain, green shirt.;snli
1947;A little girl smiles as she slides down a tube on a sunny day.;snli
1948;A little girl is crying as she slides down a tube.;snli
1949;A little girl slides down a tube at a park.;snli
1950;Two dogs chase another dog that has a ball.;snli
1951;The dogs are chasing each other after a long day cooped up in the house.;snli
1952;3 dogs are sitting in a dog shelter hoping someone will adopt them and play ball with them.;snli
1953;A man wearing glasses is singing into a microphone.;snli
1954;A bride in a groom don't share a kiss.;snli
1955;A man in a blue shirt walking down the street.;snli
1956;A man is walking to his neighbor's house.;snli
1957;A man is walking around inside his house.;snli
1958;All the fans like this performance the best.;snli
1959;Three soldiers are having a discussion in front of a playground, while others look on.;snli
1960;The soldiers are having a discussion outdoors while others look.;snli
1961;A blond child is drinking from a garden hose.;snli
1962;The redhead is drinking from the garden hose.;snli
1963;The kid is using a garden hose for drinking.;snli
1964;Several armed forces officers and civilians are standing around a children's playground.;snli
1965;Armed forces officers balance their guns on childrens heads at a playground.;snli
1966;Civilians and armed forces officers trade insults at a playground;snli
1967;US troops keeping calm in a no fly zone at one of the crucial points in Tripoli, Libya.;snli
1968;A group of troops are getting ready to deploy from a plane.;snli
1969;A group of troops are laughing and talking.;snli
1970;A group of troops are attempting to stay quiet .;snli
1971;A young girl wearing Mardi Gras beads and a green dress is accompanied by two boys, one on foot and one on a bicycle, as she walks down a dirt road.;snli
1972;A young girl and her brothers walk down a rural road.;snli
1973;A young girl and two boys travel down a dirt road.;snli
1974;A group of boys enjoying a day by down the creek.;snli
1975;Some people enjoying the day by the farmhouse.;snli
1976;Five boys standing a one boy sitting by the lake.;snli
1977;boys stand next to another boy sitting by the water;snli
1978;Five young boys observe remote control boat in water.;snli
1979;One boy is controlling a remote control boat while others watch.;snli
1980;Five young boys are in a boat on the water.;snli
1981;Group of asian boy on the right of the long table of vegetables and food and asian adults on the left.;snli
1982;The group of Asians are playing a round of golf.;snli
1983;The group Asians are eating dinner at the table.;snli
1984;Boy jumping in the air with a girl on the couch punching towards him.;snli
1985;three young african children in a poor part of africa one riding a bike.;snli
1986;Three children are taking turns riding a bike.;snli
1987;A child in a green shirt rides a bicycle.;snli
1988;An African American base player wearing a blue shirt, being backed up by a drummer.;snli
1989;A caucasian base player is wearing a gray shirt.;snli
1990;A drummer is backing up a base player.;snli
1991;An African American base payer and a drummer are wearing blue shirts.;snli
1992;A boat captain steering a large green wheel.;snli
1993;A guy is at the green helm of a boat.;snli
1994;The boat pilot is testing a new lightweight anodized aluminum steering wheel at the helm of a ship.;snli
1995;An older man in nautical gear smilingly turns a ship wheel.;snli
1996;A ship wheel is manned by a well-equipped older man.;snli
1997;An older man takes his ship on the sea.;snli
1998;The smiling ship captain is holding the wheel of his wooden ship.;snli
1999;The ship captain is holding the sterring wheel.;snli
2000;A large, green, navigating wheel is held by an older man in a captain's hat and uniform.;snli
2001;Three firefighters are about to start shooting a themed porno.;snli
2002;Three men are looking to find the guy who prank called them.;snli
2003;Two brothers take a nap on a gray couch.;snli
2004;A man with hairy arms and a watch pours creamer into a cup of coffee, making color ripples along the surface.;snli
2005;A man in camouflage pants and a backwards cap carrying a toolbox and a backpack.;snli
2006;A woman with brown hair, wearing sunglasses asking a asian gentleman for directions.;snli
2007;A woman challenges her karate instructor to a fight.;snli
2008;Female street entertainer with horns doing a curtsey.;snli
2009;Little girl in pink coat on a swing.;snli
2010;The band is playing music for an audience.;snli
2011;Several stall-shops selling various goods line a dimly-lit cobblestone street.;snli
2012;The vendors in stalls are on a street.;snli
2013;Stalls on a cobblestone street are selling goods.;snli
2014;A cowboy riding on the back of a bronco in a competition.;snli
2015;Two women and a man are sitting at a round table.;snli
2016;a family deciding what to other at a restaurant;snli
2017;A family looks over a menu at a restaurant;snli
2018;A young family at a local steak house decide which cut of meat they want;snli
2019;A family at home orders a delivery pizza;snli
2020;Three people sit and talk about the menu at a chinese restaurant.;snli
2021;Pedestrians stop to watch a man create a mural on a wall at the side of a street.;snli
2022;people are watching a man create a clay sculpture.;snli
2023;people are watching a man create a mural.;snli
2024;people are watching a man create a mural of flowers.;snli
2025;An older man with glasses clasps his hands together as two seated individuals watch him.;snli
2026;Two men are playing basketball while a man is clasping his hands.;snli
2027;A woman and a man is sitting and another is man is clasping his hand.;snli
2028;A woman with beads around her neck is performing a dance as part of a parade.;snli
2029;A person painting a mural on the side of a building while people are standing around watching.;snli
2030;The painter is painting an ad for a local moving company.;snli
2031;People watch as a person paints the side of a building.;snli
2032;A crowd of people underneath a Hi-Pointe neon sign.;snli
2033;A crowd of people stand under a sign in Las Vegas.;snli
2034;A crowd of people standing on the summit of a mountain.;snli
2035;A crowd of people stand under a sign.;snli
2036;A crowd of young adults outside a nightclub.;snli
2037;A small white car is stuck on the track, while the train car that hit it at a slow speed, sits still, as a rescue worker helps the driver.;snli
2038;THe driver did not see the approaching train.;snli
2039;A male is looking at different colored yarn wearing a white shirt.;snli
2040;The man had a green shirt on earlier today;snli
2041;A young man and an older man sit on a plaid loveseat.;snli
2042;A young man and an older man play street hockey.;snli
2043;A grandfather sits and watches his favorite tv show whithhis grandson.;snli
2044;A man plays the piano, while a second man plays a guitar and a third man plays the saxophone.;snli
2045;Three men are in a garage working under the hood of an old car.;snli
2046;Three men are performing on stage in front of a crowd of people who are cheering.;snli
2047;A painting of a man drinking from a bottle on the side of a building.;snli
2048;A homeless man is drinking booze outside the liquor store;snli
2049;A woman is sitting in her living room sipping on champagne;snli
2050;Three construction men on a beam working with high rises in the background.;snli
2051;Three construction men are taking a lunch break.;snli
2052;A manager is directing the workers from below.;snli
2053;The construction worker is walking an I-beam 30 feet in the air without a harness.;snli
2054;Two guys in blue shirts are standing on top of a construction surface doing construction work.;snli
2055;It is almost time for the men to quit for the day;snli
2056;Two men drink wine and watch the opera.;snli
2057;A couple of workers are are doing construction.;snli
2058;There are two men wearing blue uniforms who are working atop a house that is being built.;snli
2059;The two men are working on a job.;snli
2060;A few miners are working on extracting ore from the earth.;snli
2061;Two men are on break at a restaurant;snli
2062;The workers are getting ready to jackhammer into the street to fix a water main leak.;snli
2063;Workers on a platform work together to carry an item with skyscrapers in the background.;snli
2064;Workers on a platform work to carry an item with tall buildings in the background;snli
2065;Male workers on a platform work together to carry a piece of metal with skyscrapers in the background;snli
2066;Workers on a platform work to clean windows by the ocean.;snli
2067;Three older men playing live music in a grand hall.;snli
2068;A trio of jazz muscicians performing at a nightclub.;snli
2069;A trio of older gentlemen play chamber music in a concert hall.;snli
2070;A trio of older gentlemen performing in a musical concert.;snli
2071;Two children perform a karate move on a red mat.;snli
2072;The children are watching a karate movie on the floor.;snli
2073;Two children are arguing and fighting each other.;snli
2074;Adolescent white man with black hair, black pants, and a white and black polka-dotted shirt holding and singing into a microphone.;snli
2075;A man is rapping at a hip hop show;snli
2076;The man is naked in the shower by himself.;snli
2077;Donkey drive a bus into a herd of waffles;snli
2078;Young country boy tries to rap for the first time;snli
2079;Young boy performs folk song for a crowd;snli
2080;A man wearing a white shirt with black dot is holding a microphone as he stands in front of a background of black with white symbols on it.;snli
2081;Two dogs are walking on a rugged path, one with a blue rope tied to a red object in its mouth.;snli
2082;Dogs on a walk and one has a leash;snli
2083;A young man in a white polka dot shirt is singing into a microphone.;snli
2084;Two dogs walking through the woods to get home.;snli
2085;A man in a brown coat standing on a porch;snli
2086;An old lady standing on a porch looking off in the distance;snli
2087;A woman is looking at her neighbors erect a new barn.;snli
2088;A woman is sitting in her rocking chair knitting a hat.;snli
2089;The lady on the porch is wearing a brown jacket.;snli
2090;This person is wearing winter clothing,hat,coat and scarf,while standing outside her front door;snli
2091;A man is wearing a sun hat in the backyard.;snli
2092;A woman is wearing a heavy coat,standing on the patio.;snli
2093;a elderly woman in a tan jacket is standing by the door of a wooden house carrying a green and beige bag.;snli
2094;A man in a brown jacket standing in front of an open porch door.;snli
2095;A man is standing in front of the porch door.;snli
2096;Many people are dunking to support Special Olympics.;snli
2097;Several people are in close proximity to each other.;snli
2098;Several people are getting their heads shaved to benefit charity.;snli
2099;Many onlookers are watching from a short distance.;snli
2100;fully clothed adults splash each other as they play in water.;snli
2101;A man in a pink shirt stands next to a man in orange.;snli
2102;The two people weaaring brightly colored shirts are men.;snli
2103;The woman is wearing a pink and orange dress.;snli
2104;The person in orange is standing next to a person wearing pink.;snli
2105;Three men stand around in bright solid colored shirts and colorful hats.;snli
2106;The colored clothes make the group of people stand out.;snli
2107;The three people are in bright colored clothes.;snli
2108;The three men are wearing to much dark clothes.;snli
2109;Three men are at a concert with black hoodies.;snli
2110;Many people playing and splashing in a fountain.;snli
2111;People wearing life jackets jumping into or looking at the river.;snli
2112;A line of basketball players doing a drill.;snli
2113;A girl in a life jacket is swimming while others watch from the rocks.;snli
2114;A lonely girl swims alone in a lake, hoping that someone on the shore might come swim with her.;snli
2115;A group of men stand in a gymnasium with a basketball.;snli
2116;A man in a white restaraunt shirt smokes next to a dumpster.;snli
2117;Women of all ages and backgrounds practice yoga in an indoor studio.;snli
2118;A smiling toddler brings her notebook to a table to color.;snli
2119;A happy toddler is playing with her blocks.;snli
2120;A singer rehearses a song with his keyboard.;snli
2121;A blond headed toddler walking with a red piece of paper in hand.;snli
2122;A toddler girl is walking with a red piece of paper.;snli
2123;An adult is walking with a red piece of paper in hand.;snli
2124;A woman plays a synthesizer in a dark room.;snli
2125;The synthesizer is shaped like a tennis racket.;snli
2126;A little boy is running down the aisle clutching a book.;snli
2127;Billy was running with his book clutched next to him.;snli
2128;Little boy happily holds red booklet near rows of folding-chairs.;snli
2129;The alter boy cleans up after the church service.;snli
2130;A little boy stands by folding chairs holding a red book.;snli
2131;A girl holds a candle by a stage.;snli
2132;A flight attendant is putting on a show;snli
2133;A flight attendant is using a seat belt;snli
2134;A stewardess reviews safety procedures on a plane.;snli
2135;A flight attendant showing passengers how to use the airplane safety vest.;snli
2136;An elderly woman and another younger woman greeting each other.;snli
2137;An mean elderly woman and another younger woman;snli
2138;The woman is demonstrating a floatation device on a boat.;snli
2139;Two asian females are taking a stroll together;snli
2140;The two young women are walking in the park.;snli
2141;A man and a women are walking together.;snli
2142;The two young women are sitting on a bench.;snli
2143;Two young women walk past a door in a white wall.;snli
2144;Two friends are walking down the street looking for a restaurant;snli
2145;There are two people walking in a park.;snli
2146;A man is playing guitar and wearing sunglasses.;snli
2147;A man is playing an Oasis song in a college courtyard.;snli
2148;A man wearing sunglasses is playing the guitar.;snli
2149;A man wearing sunglasses playing an acoustic guitar.;snli
2150;A man playing a slow song on a outside.;snli
2151;A man playing an accordion for a crowd.;snli
2152;A woman window shops outside of a Louis Vuitton store.;snli
2153;The woman is wearing high heel shoes while window shopping.;snli
2154;The woman is standing outside the Dior store.;snli
2155;The woman is standing outside the shop's window.;snli
2156;A man with sunglasses is playing the guitar.;snli
2157;The guitarist smashes his guitar at the end of the set.;snli
2158;Two girls hold up their younger sister as a sacrifice to the Gods.;snli
2159;Two girls are holding up their little sister.;snli
2160;Two girls are struggling to hold on to their heavy sister.;snli
2161;A motocross biker about to descend after his big jump.;snli
2162;A biker waits for his turn to race.;snli
2163;A man and a woman with a head covering are on a bridge looking at the water and a boat.;snli
2164;A husband and a wife with a head covering are on a bridge looking at the water and a boat.;snli
2165;A man and a woman are looking at a boat.;snli
2166;Two girls holding another girl wearing a yellow top in a room with tan carpet.;snli
2167;Two girls order a pizza from an older woman.;snli
2168;a person sits on the couch eating cheetos;snli
2169;Two girls are watching a third girl being lifted by a couple boys.;snli
2170;A guy uses a hose to water his bush.;snli
2171;Three girls are sitting on the grass eating ice cream;snli
2172;Two girls lift a third at a cheer leading competition.;snli
2173;Two blonde haired girls are lifting a brown haired girl;snli
2174;A wooden door has a hole in it.;snli
2175;Two small girls are hoisting up a larger girl on their shoulders.;snli
2176;An old dog running on bright green grass.;snli
2177;The furry brown dog is running through the grassy area.;snli
2178;A brown dog is running and looking up at the sky.;snli
2179;A brown dog runs to catch a stick;snli
2180;A brown dog runs while looking at the sky.;snli
2181;A golden colored dug prances in the grass.;snli
2182;A dog prances in the grass after catching a stick.;snli
2183;The brown dog is eating in the kitchen.;snli
2184;The brown poodle is playing outside with a tree branch.;snli
2185;Asian man shooting a gun in between rocks.;snli
2186;He is aiming at a target in between rocks.;snli
2187;The man is using a bow and arrow.;snli
2188;An Asian man, crouching on a stone wall in the mountains aiming a rifle.;snli
2189;The man is going to shoot a rhino.;snli
2190;A man on a hilltop is crouched and holding a gun.;snli
2191;The man is swinging on a tire swing;snli
2192;Two young boys are playing with two toddler girls.;snli
2193;Two boys are outside playing with their young cousins.;snli
2194;An Asian man in a jacket, glasses, and sandals is at a high altitude aiming a gun.;snli
2195;An Asian man gets ready to shoot a gun.;snli
2196;An Asian man is dressed up so someone can take photos of him.;snli
2197;A man with a baseball cap and black jacket stands in a bathroom while holding a coffee mug.;snli
