sentence_id;sentence;dataset
2222;Bomb hoax halts flight NICOSIA - Israeli fighter jets mistakenly buzzed a Swiss aircraft close to Cyprus before intercepting a German airliner and forcing it to land on the island because of a bomb threat, officials said.;agnews
2223;Marchers Attack French, U.N. Troops in Ivory Coast BOUAKE, Ivory Coast (Reuters) - U.N. peacekeepers in Ivory Coast fired into the air and French soldiers blasted teargas to disperse stone-throwing demonstrators in the rebel-held town of Bouake on Monday, peacekeepers said.;agnews
2224;Schumacher Triumphs as Ferrari Clinches Title BUDAPEST (Reuters) - Michael Schumacher cruised to a record 12th win of the season in the Hungarian Grand Prix on Sunday to hand his Ferrari team a sixth successive constructors' title.;agnews
2225;German confidence rises, but outlook is gloomy BERLIN Business confidence in Germany unexpectedly rose in December to its highest level in eight months, figures released on Friday showed.;agnews
2226;Crimson defense shows off its good side The best offense in the first half of yesterday's Harvard-Yale game was the Crimson defense.;agnews
2227;Japan puts off royal wedding announcement after family death (AFP) AFP - Japan put on hold the long-awaited announcement that Princess Sayako would become the last of the emperor's children to marry after the oldest royal, Princess Kikuko, died at age 92.;agnews
2228;News of 10 new kidnaps increases gloom in Iraq MILITANTS in Iraq yesterday claimed they had kidnapped another ten people, dampening any optimism that the freeing of two Italian hostages might have marked a turning point in the hostage crisis.;agnews
2229;Boyd Gaming Buys Land Next to Stardust Las Vegas Boyd Gaming has acquired 13 acres adjacent to the southwest side of its Stardust Resort and Casino on the Las Vegas Strip, the casino operator said in a regulatory filing.;agnews
2230;Iraq Insurgency Growing 'More Effective'-US General (Reuters) Reuters - A bold, innovative insurgency has\become more effective against U.S. supply lines in Iraq and\explosive attacks have slowed military operations there, a\senior American general said on Wednesday.;agnews
2231;China Mine Blast Kills at Least 56, 100 Missing (Reuters) Reuters - A gas explosion in a crowded coal mine\in central China has killed 56 people and left 100 missing, the\Xinhua news agency said Thursday.;agnews
2232;Late try gives Oxford win Ross Lavery scored a try two minutes from the end as Oxford University defeated Cambridge 18-11 at Twickenham on Tuesday in another tight finish to the annual University rugby match.;agnews
2233;No. 21 Oklahoma Drubs Akron 88-40 (AP) AP - Lauren Shoush and Chelsi Welch each scored 13 points to lead No. 21 Oklahoma to an 88-40 win over Akron in the first round of the Junkanoo Jam on Friday.;agnews
2234;Bomb Blasts in Maharashtra IN a shocking incident over eighteen people were injured today in two separate bomb blasts in Jalna and Poorna towns of Maharashtra yesterday.;agnews
2235;Terps Have Potential With some luck, Maryland's women's basketball team could make a big splash nationally this year after several down seasons.;agnews
2236;Update: AOL to adapt WebEx services for AIM consumers America Online and WebEx Communications are evaluating ways to adapt some of the online meeting services they currently offer to business users of AOL's AIM instant messaging network to make these services appealing to AIM consumers.;agnews
2237;Fed Seen Boosting Rates Despite Worries WASHINGTON (Reuters) - Federal Reserve policy-makers were expected to raise U.S. interest rates on Tuesday for a third time this year, continuing to lift borrowing costs from rock-bottom levels despite some signs of economic softness.;agnews
2238;San Diego Ballots Would Have Ousted Mayor (AP) AP - A complete review of disqualified ballots in San Diego's mayoral race showed Wednesday that write-in candidate Donna Frye would have ousted Mayor Dick Murphy had those votes been counted.;agnews
2239;"Charles Woodson Ends Holdout With Raiders (AP) AP - Charles Woodson's monthlong holdout didn't yield the ""boat load of money"" he said he was looking for, so it was time to show up at Oakland Raiders' training camp.";agnews
2240;Barry Bonds Undergoes Knee Surgery San Francisco Giants slugger Barry Bonds, 40, underwent knee surgery Tuesday and is expected to recover fully by spring training next year.;agnews
2241;Teen surfer killed by two sharks A young Australian surfer has been killed in a horrifying attack by two great white sharks at a popular Adelaide beach, the second fatal attack in five days, rescue officials and witnesses say.;agnews
2242;Backyard Beekeepers Abuzz Over Social Life of Hive To appreciate the pleasures of beekeeping, just listen to a hobbyist beekeeper from Walnut Creek, California, buzz about the insects in her hive.;agnews
2243;Press Association Faults U.S. Restrictions (AP) AP - The Inter-American Press Association criticized the U.S. government on Sunday for placing restrictions on foreign journalists' travels and for recent court rulings ordering reporters to reveal secret sources.;agnews
2244;GE to sell 60 stake in outsourcing unit for \$500 mln LONDON (CBS.MW) -- General Electric Co. (GE) said it will sell a majority interest in its India-based global business-processing operation GE Capital International Services for \$500 million in cash to private;agnews
2245;S/E EUROPE Under the banner hand in hand against terror, more than 20,000 Turkish immigrants and Germans marched through Germanys fourth largest city of Cologne yesterday to condemn violence by and against Muslims.;agnews
2246;Banknorth sought other deals Banknorth Group Inc. solicited bids from several other large banks before deciding that a Canadian bank could acquire a majority stake in the company, chief;agnews
2247;Iraq Dogs Blair as Party Conference Starts BRIGHTON, England (Reuters) - Iraq overshadowed the start of Tony Blair's Labour Party conference on Sunday despite the prime minister's efforts to turn attention to the domestic agenda ahead of a general election expected next year.;agnews
2248;Dolby Labs Files for a \$460 Million IPO WASHINGTON (Reuters) - Audio technology company Dolby Laboratories Inc. filed on Friday to raise as much as \$460 million in an initial public offering of Class A common stock.;agnews
2249;Why Robson is right man for the job Jeremy Peace researched the subject of Bryan Robson to such an extent that the West Bromwich Albion chairman would have no problems writing a detailed biography of his new manager.;agnews
2250;Door Open on Schilling Pitching in ALCS (AP) AP - With a balky ankle and tight shoes, Curt Schilling took the mound on Friday, throwing batting practice speed in the bullpen during a steady rain.;agnews
2251;India await beaten Aussies AUSTRALIA will arrive in Mumbai tomorrow night for their pivotal Test showdown with India jarred by the disappointment of their heaviest one-day loss for two years.;agnews
2252;Sun gets Microsoft-friendly with promotion Sun Microsystems Inc. has found one more way to cozy up to users of Microsoft Corp. products without actually shipping the Windows operating system on its computers.;agnews
2253;U.S. Urges Rationing of Flu Shots as Supply Is Slashed Officials said that most healthy adults should delay or skip flu shots so that people most at risk can get scarce supplies.;agnews
2254;Beating Yanks not enough to kill The Curse I hate to say this to Red Sox fans during their moment of transcendent bliss, but all that talk Im hearing about the sacking of the Bronx somehow exorcising the ghosts of Bambinos past is premature.;agnews
2255;Minister upbeat on climate change The US may change its stance on global warming despite George Bush's re-election, says UK minister.;agnews
2256;Vodafone rolls out 3G mobile phone After a four-year wait, billions of pounds spent on licences and numerous delays, Vodafone finally rolled out mass-market third-generation (3G) mobile telephone services on Wednesday.;agnews
2257;Henry shines right on cue IN THAT FAMOUSLY irritating advert, Thierry Henry smiles smugly as he struggles to explain to his audience what he means by Va va voom.;agnews
2258;Kmart Appoints Lewis New CEO, President The retailing company Kmart Holding Corp. has appointed Aylwin Lewis, formerly an executive at the restaurant operator Yum Brands Inc., as its new chief executive and president.;agnews
2259;6 terrorist members charged for Philippine ferry bombing The Philippine authorities have charged six members of the Abu Sayyaf kidnap-for-ransom group for the super ferry bombing in February that left more than 100 people dead, the government said on Monday.;agnews
2260;Iraqis urged to help free Briton BRITAIN has made a televised appeal on an Arab satellite channel for Iraqis to help rescue British hostage Kenneth Bigley, who is being held under threat of death with two US kidnap victims.;agnews
2261;Hossa jumps to Swedish league CBC SPORTS ONLINE - Ottawa Senators right-winger Marian Hossa is joining younger brother Marcel and Slovak countryman Rastislav Pavlikovsky with Mora of the Swedish Elite League.;agnews
2262;Branca and Berbatov help Leverkusen crush Bayern Two goals each from Brazilian forward Branca and Bulgarian Dimitar Berbatov gave Bayer Leverkusen a decisive 4-1 victory over Bayern Munich on Saturday.;agnews
2263;Five held for Sinai bombings CAIRO: Egypt announced yesterday it had arrested five of the nine men who bombed Red Sea resorts almost three weeks ago, saying the attackers used stolen cars packed with old war-time explosives and a washing-machine timer.;agnews
2264;Gunmen Ambush Iraqi Airways Employees Tahsine Ali Hassan, husband of kidnapped aid chief Margaret Hassan, gestures during a press conference in Baghdad, Iraq, Thursday, Oct 21, 2004.;agnews
2265;Despite Google, we still need good libraries GOOGLE, with whom I spend more time than with my loved ones, is planning to put the contents of the worlds greatest libraries on line, including the Bodleian in Oxford and those of Harvard and Stanford in America.;agnews
2266;PC shipments up, but revenue less so, study says Makers of PCs will ship 191.4 million units in 2004, a 13.4 percent increase from a year ago, according to research company iSuppli.;agnews
2267;Guinea-Bissau standoff ends as soldiers sign deal Soldiers who staged a mutiny last week in Guinea-Bissau have agreed to return to their barracks after striking a deal with the government to end a five-day standoff in the West African country.;agnews
2268;Peoplesoft may mull Oracle bid A director of business software maker Peoplesoft says the firm may be ready to negotiate with its would-be buyer, Oracle.;agnews
2269;Fed Expected to Boost Rates Again The Federal Reserve, wanting to keep inflation at bay, is expected to boost short-term interest rates for a third time this year on Tuesday, a move that would come in the final stretch of the presidential campaign.;agnews
2270;Oil prices rise after Saudi attack Global crude oil prices rose on Monday after gunmen stormed a US consulate in Saudi Arabia, arresting a three-day, 13-percent price slide.;agnews
2271;Fed chief praises health of US banks THE US banking system is in very good shape after weathering a recession and several big bankruptcies, according to Federal Reserve chairman Alan Greenspan.;agnews
2272;Bush Picks Kellogg CEO as Commerce Chief WASHINGTON (Reuters) - President Bush on Monday chose Carlos Gutierrez, the Cuban-born CEO of Kellogg Co, as his nominee to be commerce secretary, his second selection of a Hispanic for a second-term Cabinet.;agnews
2273;Fund group to pay \$5m fine The company that runs the Franklin Templeton mutual funds yesterday admitted that it allowed an investor to market-time its funds in exchange for putting \$10;agnews
2274;Ship owners float a vacation home idea Four years after buying the Nantucket Lightship on eBay , Bill and Kristen Golden want to sell vacationers an interest in a onetime rust bucket that has been transformed into a floating pleasure palace.;agnews
2275;Nike profits run ahead Nike has reported that first quarter revenues increased 18 to \$3.6bn (3bn), against \$3bn (2.5bn) for the same period last year.;agnews
2276;Ten killed in US air strike, bombing in Iraq MOSUL (Iraq): Two people were killed and five wounded Monday when a car bomb hit an Iraqi national guard patrol in the northern city of Mosul, security and medical sources said.;agnews
2277;Nikkei Hits One-Month Closing Low TOKYO (Reuters) - Japan's Nikkei average fell for a fifth straight day to hit a one-month closing low on Wednesday as key exporters and techs such as Kyocera Corp. dropped on renewed caution about the country's economic outlook.;agnews
2278;Stocks Extend Post-Election Rally NEW YORK (Reuters) - U.S. stocks extended their post-election rally for a third session on Friday, with the Dow striking a four-month high after a government report showed strong jobs growth last month, boosting hopes that the economic recovery is taking hold.;agnews
2279;First Gamma Ray Image Summary - (Nov 4, 2004) European astronomers have produced the first image of an object using high energy gamma rays - the most penetrating form of radiation known.;agnews
2280;Sudanese Villagers Attacked in Darfur Haggard survivors of fighting in southern Darfur, thorns stuck to their bloody feet, straggled into this refugee community before dawn Wednesday and told harrowing;agnews
2281;SunGard will spin off disaster recovery unit SunGard Data Systems Inc. plans to split into two companies: one focused on software and processing services and the other on business continuity, availability and disaster recovery services.;agnews
2282;Florida Hangs On Against Arkansas Chris Leak threw for a career-high 322 yards and three touchdowns, and No. 16 Florida held off another late rally to beat Arkansas.;agnews
2283;Singapore heads school test table School pupils in Singapore lead the world in maths and science tests, latest international rankings suggest.;agnews
2284;Google shines on second day Shares of Google are on the way up again on their second day of trading.;agnews
2285;Headless bodies of policemen found AUTHORITIES found the decapitated bodies of three policemen as sporadic gunfire killed at least one civilian in Haitis capital on the second day of violent protests staged by followers of ousted President Jean-Bertrand Aristide.;agnews
2286;Deere's Color Is Green With big tractors, big sales, and big earnings, Deere's hoeing a profitable row.;agnews
2287;Chinese End Venus's Doubles Bid ATHENS (Reuters) - Venus Williams's bid for a second successive Olympic doubles tennis gold ended on Monday when she and stand-in partner Chanda Rubin lost 7-5, 1-6, 6-3 to Chinese eighth seeds Li Ting and Sun Tian Tian in the first round.;agnews
2288;Foreigners Continue to Flee Ivory Coast Frightened Westerners - many of them longtime residents of this former African economic success story - piled into buses, boats and planes Saturday as a French-run evacuation built, despite government promises to protect the expatriates from a surge of;agnews
2289;Nortel reports loss in Q3, sees pickup in Q4 Amid continuing problems with the release of its financial statements, Nortel Networks yesterday reported a loss for this year's third quarter but said it expects improvements in fourth-quarter revenue.;agnews
2290;Olympic champion Hamilton fails test Tyler Hamilton, the American who won the time trial gold in Athens last month, faces being stripped of his medal after testing positive for blood doping.;agnews
2291;USC and Miami Atop First BCS Standings (AP) AP - Southern California took the top spot Monday in the season's first Bowl Championship Series standings, but surprisingly Miami is ahead of Oklahoma in a close race for the second spot.;agnews
2292;Conway: Fallujah victory must have Iraqi face The outgoing commander of all Marine forces in Iraq said an Iraqi victory ---- not an American one ---- is essential to ensure the legitimacy of the new Iraqi government and to speed the eventual withdrawal of US forces.;agnews
2293;U.S. Chain Store Sales Rise in Oct 2 Week NEW YORK (Reuters) - U.S. chain store sales rose in the fifth week of September, with stores indicating that business picked up toward the end of the week as temperatures in parts of the country turned cooler, a report said on Tuesday.;agnews
2294;Canadian general elected to head NATO military committee (AFP) AFP - The Canadian armed forces chief of staff on was elected to take over as head of NATO's Military Committee, the alliance's highest military authority, military and diplomatic sources said.;agnews
2295;September job growth weaker than expected US employers added just 96,000 jobs in September, far fewer than analysts expected and a sign that the economic recovery remains weak.;agnews
2296;MPs' expense details are revealed Electors can check up of their MPs' expense claims for the first time, with the listing of claims over three years.;agnews
2297;Asian vultures need vet drug ban The veterinary drug blamed for killing South Asia's vultures should be banned now, conservationists say.;agnews
2298;Pollen helps war crime forensics UK scientists say pollen enabled them to help to convict people in Bosnia on charges of genocide.;agnews
2299;Lycos calls off tactics to stop spam New York - The Web portal Lycos Europe on Friday terminated a spam-fighting campaign that had been criticized as a breach of Internet civility.;agnews
2300;Miami coach Wannstedt steps down CBC SPORTS ONLINE - Head coach Dave Wannstedt resigned from the struggling Miami Dolphins Tuesday morning, ending a frustrating season that began with the retirement of star running back Ricky Williams before training camp.;agnews
2301;IBM Halts Pension Plan for New Hires (Reuters) Reuters - IBM will offer future\employees a 401(k) pension plan instead of a fixed pension, the\company said on Thursday, backing away from a controversial\policy that reduced retirement payouts and stirred employee\ire.;agnews
2302;Florida Supreme Court to Rule on Backup Ballots (Reuters) Reuters - Voters displaced by\hurricanes or given flawed instructions should be allowed to\cast ballots outside their designated precincts, critics of\Florida's provisional ballot law told the state Supreme Court\on Wednesday.;agnews
2303;Linux clusters gear up for simulated combat Linux Network scores two military-related deals for Linux clusters.;agnews
2304;Serena, Sharapova bitching before final showdown WTA Tour Championships, Los Angeles, Nov 5 - The war of words between Serena Williams and Maria Sharapova has been hotting up in a bout of psychological gameswomanship before todays final of the WTA Tour Championships.;agnews
2305;IBM Annouces New Resources for Business Partners IBM today announced new virtual resources to help business partners more quickly build and deploy on demand business applications tailored to meet customer requirements across all vertical industries.;agnews
2306;Golf: Woods back to best Tiger Woods matches his best score of the year to lie just behind Jay Haas in Georgia.;agnews
2307;Bookmakers slash science odds The chances of scientists making any one of five discoveries by 2010 have been hugely underestimated, according to bookmakers.;agnews
2308;Saudi Police Shoot Dead Suspect Militant in Jeddah (Reuters) Reuters - Saudi security forces shot dead a\suspected militant on Saturday in a clash in the Red Sea port\city of Jeddah, police and witnesses said.;agnews
2309;Going for green Federal agencies have new hints to guide them to green ovals in the e-government column on their quarterly Office of Management and Budget scorecards.;agnews
2310;Schwarzenegger Aide Outlines Fuel Plans (AP) AP - A top aide to Gov. Arnold Schwarzenegger described the administration's plans to reduce California's oil dependence, calling Thursday for more conservation, fuel-efficient vehicles, and hydrogen power.;agnews
2311;Ingram Micro Expands Asia Pacific Presence Ingram Micro Inc. today announced during a conference call that it has entered into an agreement that will increase its reach in the Asia Pacific region.;agnews
2312;9/11 fireman praises passengers A New York fireman involved in the rescue effort following the September 11 attacks on the Twin Towers was among passengers on a plane diverted to London after a bomb alert.;agnews
2313;Cisco, Microsoft merge IP telephony with CRM Cisco Systems Inc. is set to offer starting Monday a tool to help small and medium-sized businesses use Microsoft Corp. CRM (customer relationship management) software in combination with a Cisco IP (Internet Protocol) communication system.;agnews
2314;Intel Introduces New Itanium, but Microsoft Skips It (NewsFactor) NewsFactor - Intel has introduced a third-generation Itanium 2 into the market, but Microsoft (Nasdaq: MSFT) has noted that its Windows Server 2003 Compute Cluster Edition will not run on servers with the chip.;agnews
2315;Yukos faces oil production halt Yukos, the Russian oil giant, could be forced to halt production because of a new court order, the company says.;agnews
2316;Music Player/Storage Device Holds 100Gb of Data (TechWeb) TechWeb - Digital Mind Corp.'s DMC Xclef 500 player offers voice recording, FM radio, PC and Mac compatibility, and support for six music file formats in USB mass storage device.;agnews
2317;Intelligence Community Looks at Convera Software Software provider Convera Corp. of Vienna was awarded \$800,000 by a CIA-funded private-venture group to expedite the development of its search-and categorization capability.;agnews
2318;No decision on price hike of fuels: Aiyar: Business India: New Delhi, Oct 30 : The government Saturday deferred a decision on the issue of hiking prices of petroleum products.;agnews
2319;Update: IBM's PC business reportedly for sale IBM is discussing selling its PC business to Lenovo Group Ltd., China's largest maker of personal computers, and at least one other potential buyer, according to The New York Times.;agnews
2320;SCO to launch legal Web site Prosco.net will feature an archive of filings and other information related to the company's many legal battles over Linux.;agnews
2321;Google to give Gmail POP3 support, plans antivirus Google Inc. will roll out POP3 (Post Office Protocol) support gradually over the coming weeks to Gmail users, who will be able to use the feature to download e-mail messages;agnews
2322;Jennings gets early approval With the appointment of Ray Jennings as coach, the United Cricket Board of South Africa is hoping to bring about a change in fortune for the national side.;agnews
2323;Retailers and Their September Sales (AP) AP - September sales and sales for the fiscal year to date reported by leading retailers.;agnews
2324;Ice hockey: Season may be lost The entire ice hockey season could be lost to the dispute over salary capping.;agnews
2325;UAL, Creditors Agree to Extend Exclusivity 30 Days CHICAGO (Reuters) - United Airlines on Friday said it has agreed with its creditors' committee to a 30-day extension, subject to court approval, of the period during which it can exclusively file a bankruptcy reorganization plan.;agnews
2326;Fed Says Banks Ease Loan Standards WASHINGTON (Reuters) - Major American banks and foreign banks with U.S. branches made it easier for companies to obtain loans in recent months, a Federal Reserve survey of bank officers released on Monday showed.;agnews
2327;Leinart becomes a leader of men As Matt Leinart drifted toward the left sideline, scrambling to buy extra time, he motioned David Kirtman to break off his route and go downfield.;agnews
2328;U.S. Treasuries Falter as Core Sales Rise (Reuters) Reuters - Treasuries prices turned slightly\lower on Tuesday in a classic buy the rumor sell the fact\reaction as a reading on U.S. consumption proved not as weak as\some had been betting.;agnews
2329;European Shares Drift Down in Thin Trade European stocks were slightly lower by mid-day in holiday-hit trading on Monday, with crude oil rises weighing on shares, though Sanofi-Aventis gained on the result of trials of an anti-obesity drug.;agnews
2330;High court to review interstate wine shipping laws The Millbrook Vineyards and Winery is a popular stop for tourists looking for a bit of culture and culinary indulgence, all in a country setting.;agnews
2331;Fifth Avenue tops shops rich list New York's Fifth Avenue is the world's most expensive shopping street in terms of rent followed by the Champs Elysees in Paris, a retail report finds.;agnews
2332;Paterno impressed by Purdue STATE COLLEGE -- This weekend, Joe Paterno will reach another astonishing milestone, notching game No. 457 as the head coach at Penn State and moving into a second place tie on the all-time list with the legendary Glenn Pop Warner.;agnews
2333;Texans 24, Chiefs 21 The Kansas City Chiefs were 2 yards away from taking a double-digit lead against Houston, hoping to avoid their first 0-3 start in 24 years.;agnews
2334;New Simian species found in Arunachal India has once again proved itself as the land of contradictions as scientists have now discovered a new species of monkey in Arunachal Pradesh, despite the fact that India has some of the fastest retreating forest lands.;agnews
2335;FDA Warns Cyberonics on Manufacturing CHICAGO (Reuters) - U.S. regulators warned Cyberonics Inc. of manufacturing deficiencies at the Houston plant that makes its sole product, an implantable device to treat epilepsy, the company said on Monday.;agnews
2336;Scandal Forces Interrogators to Explain Military and civilian interrogators in Iraq who have long relied on the element of surprise and fear of the unknown find themselves having to explain their methods.;agnews
2337;Stealthy doom floats up on mink A new floating mink trap developed in the UK incarcerates the predators while letting other species go free.;agnews
2338;Pakistani PM to meet with Blair Pakistani President Pervez Musharraf was preparing Saturday to meet in London with British Prime Minister Tony Blair, the BBC reported.;agnews
2339;Microsoft debuts desktop search tool Microsoft Corp. yesterday made its debut in the suddenly ultracompetitive market for helping people find elusive files and information on their computer hard drives.;agnews
2340;A cold blast from the past Packer fans are known for being fanatics, and River Oaks resident Doug Erwin is adding to their lore by recreating the 1967 Ice Bowl.;agnews
2341;IMF Predicts Faster Growth In Global Economy This Year Oil prices may have just hit record levels, but the International Monetary Fund is even more bullish about global economic growth in 2004 than it was six months ago.;agnews
2342;Israeli Forces Launch New Gaza Operation (Reuters) Reuters - Israeli tanks rumbled into the\northern Gaza Strip on Sunday to try to stop cross-border\rocket attacks described by front-running Palestinian\presidential candidate Mahmoud Abbas as useless.;agnews
2343;Radioactive waste progress urged Peers express dismay that long-term solutions are not forthcoming on disposing of radioactive waste.;agnews
2344;Whale beachings stump officials Scientists and wildlife officials are continuing to search for what may have caused a series of mass strandings which have left 169 whales and dolphins dead on Australian and New Zealand beaches in the past three days.;agnews
2345;Dolphins seek Williams money The Miami Dolphins have filed a grievance against Ricky Williams , asking an arbitrator to uphold the team's contractual right to recover \$8.6 million paid to the recently retired running back in signing bonus and incentives, the Miami Herald reported on its website yesterday.;agnews
2346;Sony and Samsung in patent deal Japan's Sony and South Korea's Samsung agree a deal to share patents on new technology.;agnews
2347;Online Travel Sites Post Profits IAC/InterActiveCorp , owner of the online travel service Expedia.com, on Wednesday posted a sharp rise in third-quarter earnings, saying it kept marketing costs in check during the quarter to boost the bottom line.;agnews
2348;Arm shares fall 18pc after US acquisition Arm Holdings shares slumped 18pc yesterday after the semiconductor designer unveiled a surprise cash and shares deal to buy US technology firm Artisan Components.;agnews
2349;Supreme Court Won't Put Nader on Ohio Ballot (Reuters) Reuters - The U.S. Supreme Court refused on\Tuesday to put independent presidential candidate Ralph Nader\on the ballot in the key battleground state of Ohio, handing\him his third setback in the past month.;agnews
2350;Israel offers burial place for Arafat RAMALLAH, West Bank Yasser Arafat can be buried at his battered headquarters here as the Palestinians requested, the Israeli government decided Wednesday in a gesture to his likely successor, Mahmoud Abbas.;agnews
2351;Expense Issue Draws Mixed Views From Companies The debate over whether companies should treat stock options as an expense draws mixed reactions from Washington area businesses, some of which have a lot to lose if the accounting rule changes.;agnews
2352;Bird flu case played down BANGKOKThailand said yesterday it had found its first known probable case of a human being infecting another with bird flu, but insisted it was an isolated incident that posed little risk to the greater population.;agnews
2353;Parents of beheaded man in shock NOGATA, Fukuoka -- The elder brother of the Japanese man found murdered in Baghdad said his parents were unable to respond when a city official visited on Sunday due to shock.;agnews
2354;Wanted Italian leftist on the run Radical 1970s leftist Cesare Battisti - wanted in Italy for murder - goes missing in France.;agnews
2355;India-Pakistan Foreign Minister Talks End Monday NEW DELHI (Reuters) - India and Pakistan tried on Monday to build fresh momentum into a nine-month-old peace process that has frayed over their dispute over Kashmir.;agnews
2356;Report: SEC to Sanction 3 Stock Exchanges (AP) AP - Federal regulators are planning to sanction three U.S. stock exchanges for allowing trading firms to cheat investors by allegedly failing to fully enforce their rules, according to a newspaper report Friday.;agnews
2357;Japan urges Iraq hostage's release TOKYO -- Japan scrambled yesterday to win the release of a 24-year-old Japanese man taken hostage by Islamic militants in Iraq, dispatching high-level diplomats to the Middle East and launching an appeal for his freedom on Arabic television.;agnews
2358;US oil eases after holiday, wary of winter US oil prices were slightly softer on Monday after a four-day break, but the threat of a cold winter stretching persistently low global heating oil inventories kept the market within sight of \$50 a barrel.;agnews
2359;Bills get bounced by Steelers' subs ORCHARD PARK, N.Y. -- Willie Parker, Brian St. Pierre, and James Harrison -- who are these guys, you might ask?;agnews
2360;"Pope Receives Honorary Degree in Poland (AP) AP - Pope John Paul II received an honorary degree Tuesday from Nicholas Copernicus University in his native Poland, calling it a ""sign of dialogue"" between science and faith.";agnews
2361;"WebMethods Chief Resigns Phillip Merrick, the 41-year-old co-founder and chief executive of WebMethods Inc., resigned suddenly, citing heath reasons that company officials described as ""stress-related.""";agnews
2362;Cropp Lacks Votes D.C. Council Chairman Linda W. Cropp said Sunday that she appears short on votes to support her alternative proposal to construct a major league ballpark adjacent to RFK Stadium.;agnews
2363;Center of Eye of Frances Makes Landfall STUART, Fla. - Hurricane Frances crashed ashore at Florida's east coast early Sunday with sustained wind of 105 mph and pelting rain, knocking out power to 2 million people and forcing Floridians to endure a frightening night amid roaring gales that shredded roofs and uprooted trees...;agnews
2364;U.S. Cold War-Era Statesman Nitze Dies at Age 97 WASHINGTON (Reuters) - Paul Nitze, one of the last leading U.S. statesmen of the Cold War period and architect of nuclear deterrence, has died at the age of 97.;agnews
2365;Drug: Test results excite Alpharetta maker Alpharetta-based AtheroGenics announced positive interim results Monday from a clinical trial of its drug to treat atherosclerosis, which leads to coronary heart disease.;agnews
2366;Microsoft Sends Digital Business Cards (PC World) PC World - New InterConnect 2004 software automatically updates contact info.;agnews
2367;2 Russian Jets Crash Within Minutes Officials made no immediate statements about the possible causes of the twin crashes but the timing raised suspicions of a terrorist attack.;agnews
2368;Russia woos India for IT partnership Russian President Vladimir Putin is wooing India to create a strategic partnership in Information Technology, the Moscow Times said Monday.;agnews
2369;Real Slashes Online Song Prices (PC World) PC World - Digital music battle continues, as Real undercuts ITunes' prices.;agnews
2370;Gartner: Ignore Longhorn and stick with XP Microsoft Corp. may choose never to release its vaunted and long-overdue project WinFS, following its removal from the next version of Windows, according to analysts Gartner Inc.;agnews
2371;Sudan Says Opposition Was Plotting Coup Attacks KHARTOUM, Sudan, Sept. 25 -- Sudanese authorities accused an opposition party Saturday of plotting to kill more than three dozen senior government officials and blow up key sites in the capital, where heavily armed troops were out in force for a second day.;agnews
2372;Sharapova Advances to Korea Open Semis (AP) AP - Wimbledon champion Maria Sharapova reached the semifinals of the Korea Open on Friday with a comfortable 6-2, 6-1 win over Australian Samantha Stosur.;agnews
2373;Berlin's Five TD Passes Lift No. 4 Miami (AP) AP - Miami quarterback Brock Berlin tied a school record with five touchdown passes and Devin Hester returned the opening kickoff 100 yards for another score, helping the No. 4 Hurricanes hold off the Wolfpack 45-31 Saturday night.;agnews
2374;China ready to implement WTO promises China is ready to reduce tariffs and drop barriers for foreign products to enter its market next year, China Radio International reported Tuesday.;agnews
2375;Figgins does it all at the end The last time the Angels played the Texas Rangers, they dropped two consecutive shutouts at home in their most agonizing lost weekend of the season.;agnews
2376;MCI President Of Enterprise Sales Resigns The top sales executive running one of MCI Inc.'s largest divisions resigned yesterday as the company struggles with rapidly eroding sales.;agnews
2377;SEC eases rules on independent board directors After spending the past few years mounting a strong corporate governance campaign, the Securities and Exchange Commission (SEC) announced Friday that it would start easing its rules;agnews
2378;Three British Muslims join Zarqawi terrorist group in Iraq The revelation by a resistance leader that three British Muslims have joined the terrorist group holding the Liverpool engineer Kenneth Bigley hostage in Iraq has not only shocked most people in Britain but could cause further fracture in the already;agnews
2379;Symbol Tech, Proxim Settle Lawsuit Hand-held computer and scanner maker Symbol Technologies Inc. and wireless network equipment maker Proxim Corp. settled their patent dispute, the companies said Tuesday.;agnews
2380;Budget Windows Goes to India Microsoft has tailored its Windows XP Starter Edition for the Indian market, giving it a Hindi interface, as well as help and training resources in that language.;agnews
2381;NFL Wrap: Manning Wins MVP Battle as Colts Beat Titans (Reuters) Reuters - Peyton Manning threw for 254 yards and\two touchdowns to win his showdown with fellow co-MVP Steve\McNair as the Indianapolis Colts beat the Tennessee Titans\31-17 at Nashville on Sunday.;agnews
2382;Edwards Vows Economic Aid for Heartland (AP) AP - Democratic vice presidential nominee John Edwards promised Monday to deliver high-speed Internet access and more money for people to start businesses in rural areas.;agnews
2383;South Korea calls for resumption of nuclear talks (AFP) AFP - South Korean Foreign Minister Ban Ki-Moon called at the United Nations for a swift resumption of talks aimed at convincing North Korea to shelve its nuclear weapons programme.;agnews
2384;Amazon Unveils Its Search Engine A9.com is designed to compete with existing search sites, including Google.;agnews
2385;Romanian Gymnasts Edge Ahead of U.S. Women ATHENS (Reuters) - Daniela Sofronie displayed all her athleticism to edge Romania ahead of the United States in the Olympic women's gymnastics team qualifying Sunday.;agnews
2386;Yanks Lead Boston 2-0 After Three Innings (AP) AP - The New York Yankees took a 2-0 lead over Boston after three innings of play as they looked to complete a shocking sweep of the Red Sox in Game 4 of the AL championship series Sunday.;agnews
